sim,year,species_code,ess,value,in_out
8,2018,21720,ess_t,638.8562480579029,in
8,2014,21740,ess_t,471.66121738457406,in
8,2016,21740,ess_t,188.37999683903615,in
8,2018,21740,ess_t,578.9563700081998,in
8,2014,21921,ess_t,308.05537451192873,in
8,2016,21921,ess_t,400.5760034078712,in
8,2018,21921,ess_t,173.4268801027354,in
8,2014,30020,ess_t,108.28058382910798,in
8,2016,30020,ess_t,401.7698443191883,in
8,2018,30020,ess_t,212.86449212068652,in
8,2014,30060,ess_t,250.87032131234696,in
8,2016,30060,ess_t,8926.521577247533,in
8,2018,30060,ess_t,1543.300195802343,in
8,2014,30420,ess_t,624.5812654518331,in
8,2016,30420,ess_t,71.68833476473012,in
8,2018,30420,ess_t,518.1878736814732,in
9,2014,10110,ess_f,496.473149700128,in
9,2016,10110,ess_f,666.3553211969493,in
9,2018,10110,ess_f,616.7116435594843,in
9,2014,10130,ess_f,421.38814353034064,in
9,2016,10130,ess_f,871.1201771980536,in
9,2018,10130,ess_f,793.0316041436156,in
9,2014,21720,ess_f,700.5788336453617,in
9,2016,21720,ess_f,535.8616607932521,in
9,2018,21720,ess_f,666.2276197515538,in
9,2014,21740,ess_f,101.93742062417944,in
9,2016,21740,ess_f,180.11352955322837,in
9,2018,21740,ess_f,490.46391887411613,in
9,2014,21921,ess_f,103.12325147679829,in
9,2016,21921,ess_f,388.2544597810148,in
9,2018,21921,ess_f,166.78239686234826,in
9,2014,30020,ess_f,342.42947647499074,in
9,2016,30020,ess_f,34.09708054138994,in
9,2018,30020,ess_f,90.43267834714466,in
9,2014,30060,ess_f,413.0167722702113,in
9,2016,30060,ess_f,767.1093787465045,in
9,2018,30060,ess_f,531.5627204377838,in
9,2014,30420,ess_f,88.8233149942604,in
9,2016,30420,ess_f,552.6146572030046,in
9,2018,30420,ess_f,227.9721508002252,in
9,2014,10110,ess_m,109.84651712409112,in
