sim,year,species_code,ess,value
3,2016,21921,ess_t,24.618489176915364
3,2016,30060,ess_t,546.1461768075451
3,2016,30420,ess_t,207.30637408701256
3,2018,10110,ess_t,270.28340651795696
3,2018,21720,ess_t,555.335808955861
3,2018,21740,ess_t,302.3410871433324
3,2018,21921,ess_t,175.10278488674953
3,2018,30060,ess_t,358.22123872882565
3,2018,30420,ess_t,139.88543619150929
4,2014,10110,ess_f,94.36075051691759
4,2014,21720,ess_f,607.4392504604979
4,2014,21740,ess_f,3.687384768507695
4,2014,21921,ess_f,111.34589102683216
4,2014,30060,ess_f,291.4435582996454
4,2014,30420,ess_f,99.14512294392951
4,2016,10110,ess_f,128.01970728147273
4,2016,21720,ess_f,148.9858311371361
4,2016,21740,ess_f,43.05256310751732
4,2016,21921,ess_f,84.99230767638348
4,2016,30060,ess_f,344.2949225010121
4,2016,30420,ess_f,201.69504943249262
4,2018,10110,ess_f,128.0899327737492
4,2018,21720,ess_f,153.93665873868926
4,2018,21740,ess_f,65.19855128395373
4,2018,21921,ess_f,284.6492559690826
4,2018,30060,ess_f,207.48659794204204
4,2018,30420,ess_f,115.41136285657645
4,2014,10110,ess_m,39.650348620657525
4,2014,21720,ess_m,317.03433085517025
4,2014,21740,ess_m,4.200790876449218
4,2014,21921,ess_m,71.65618455536263
4,2014,30060,ess_m,108.43264194333234
4,2014,30420,ess_m,141.39966893124895
4,2016,10110,ess_m,43.497102985384544
4,2016,21720,ess_m,59.536179183660465
4,2016,21740,ess_m,11.735774433644988
4,2016,21921,ess_m,85.5651679083908
4,2016,30060,ess_m,412.1550064327242
4,2016,30420,ess_m,74.08831028843858
4,2018,10110,ess_m,109.77166806636481
4,2018,21720,ess_m,76.7006826533244
4,2018,21740,ess_m,88.28106450697986
4,2018,21921,ess_m,139.51865966911987
4,2018,30060,ess_m,283.0128698593394
4,2018,30420,ess_m,63.68796448119306
4,2014,10110,ess_t,129.77263239177262
4,2014,21720,ess_t,474.8134522522315
4,2014,21740,ess_t,3.9574196362220193
4,2014,21921,ess_t,130.07541810580207
4,2014,30060,ess_t,278.6874916520062
4,2014,30420,ess_t,161.61649546358694
4,2016,10110,ess_t,143.82235275078176
4,2016,21720,ess_t,93.97058197918687
4,2016,21740,ess_t,18.906381847507532
4,2016,21921,ess_t,223.75595456090505
4,2016,30060,ess_t,667.8124953941335
4,2016,30420,ess_t,313.5959073293757
4,2018,10110,ess_t,218.36947799619637
4,2018,21720,ess_t,193.35894032311865
4,2018,21740,ess_t,146.86879970126546
4,2018,21921,ess_t,272.8682582482253
4,2018,30060,ess_t,323.92603625574134
4,2018,30420,ess_t,176.99506166678933
5,2014,10110,ess_f,109.25645545773143
5,2014,21720,ess_f,173.70440434830707
5,2014,21740,ess_f,15.671672554608513
5,2014,21921,ess_f,105.23129268698446
5,2014,30060,ess_f,340.0584980122119
5,2014,30420,ess_f,90.94976137929378
5,2016,10110,ess_f,174.6904624975819
5,2016,21720,ess_f,87.07884197601258
