year,species_code,comp_type,region,iss_age,base_iss_length,sub_iss_length,sub_samp
2019,10130,male,egoa,10.53818275212352,81.39948105650458,65.99738277498918,t50
2019,10130,male,wgoa,27.46445445231849,456.48026331451,327.04369696208454,t50
2019,10130,total,cgoa,83.21646472649557,826.2647788801673,665.9411351128199,t50
2019,10130,total,egoa,16.56407108681224,145.7231006009515,119.982257174177,t50
2019,10130,total,wgoa,44.45660132702737,771.4130685974992,575.6550444257404,t50
2019,10200,female,cgoa,104.51687029188564,721.4132390487025,601.6421948733063,t50
2019,10200,female,egoa,49.213223305006224,360.84319619227546,271.2430092388898,t50
2019,10200,female,wgoa,33.77497171166681,392.3647925931803,327.65106678720855,t50
2019,10200,male,cgoa,74.26233481902571,483.13104954353594,411.63320054329984,t50
2019,10200,male,egoa,51.09444410613536,361.73298218592595,283.2199212019706,t50
2019,10200,male,wgoa,25.160903941130925,228.7343877911044,187.63400333541824,t50
2019,10200,total,cgoa,163.7192096182766,1002.172429679572,864.6923817915279,t50
2019,10200,total,egoa,92.7122638897087,568.4950844264032,462.9559666194024,t50
2019,10200,total,wgoa,57.661389736898414,545.5275069337334,462.79770547081773,t50
2019,21720,female,cgoa,36.00863646606692,193.24935565601,137.94634294490243,t50
2019,21720,female,egoa,6.861665657679875,58.663831276534815,58.663831276534815,t50
2019,21720,female,wgoa,18.82378271834245,169.9068084926352,167.07964007175946,t50
2019,21720,male,cgoa,37.93689661741248,204.7132974751997,143.69526784990285,t50
2019,21720,male,egoa,7.933536943966345,55.69053915731904,55.69053915731904,t50
2019,21720,male,wgoa,18.38392052463585,143.51335029716805,140.28952690958562,t50
2019,21720,total,cgoa,47.87056946422431,266.13717305330925,209.89677127084897,t50
2019,21720,total,egoa,12.13374863770199,103.28080674454756,103.28080674454756,t50
2019,21720,total,wgoa,33.95258207045243,281.84162130934834,276.7544759119032,t50
2019,21740,female,cgoa,41.90097153825169,255.35406251688903,190.98587053738967,t50
2019,21740,female,egoa,35.96733831684677,278.7209931119938,210.5670097079072,t50
2019,21740,female,wgoa,44.844499890995,182.5832068278,103.12445877317396,t50
2019,21740,male,cgoa,42.80099031796009,211.90159309518504,154.06143584233374,t50
2019,21740,male,egoa,36.061379407746294,253.33072079267737,184.77463124541663,t50
2019,21740,male,wgoa,31.685482705416955,129.99252752332535,79.88197578839895,t50
2019,21740,total,cgoa,38.34761243381452,178.2513865532511,158.93975617982315,t50
2019,21740,total,egoa,42.31208451851224,335.24449635836834,276.8115254240007,t50
2019,21740,total,wgoa,69.7108925788934,182.07891938619667,131.06867641155847,t50
2019,30060,female,cgoa,128.49501931228048,619.7151045302979,389.89755876318384,t50
2019,30060,female,egoa,61.29912474357444,226.18206239823257,167.14604994348258,t50
2019,30060,female,wgoa,25.875996421135095,130.37528782917593,84.82980711783205,t50
2019,30060,male,cgoa,149.45545608788385,483.66774791601745,330.7057615211052,t50
2019,30060,male,egoa,54.207056743301486,195.97725953082264,148.2280432207546,t50
2019,30060,male,wgoa,35.701441186738336,233.8047705739317,119.63414352398678,t50
2019,30060,total,cgoa,262.06371373099705,792.0920931193853,573.2008118162408,t50
2019,30060,total,egoa,75.27494120359134,244.01154785388243,203.62133479520733,t50
2019,30060,total,wgoa,56.73855726624041,253.37911379039028,164.4602340712417,t50
2019,30420,female,cgoa,33.2447572742469,71.17777726455158,50.95068982991867,t50
2019,30420,female,wgoa,49.57483116421835,209.7054952518684,113.99726027059587,t50
2019,30420,male,cgoa,34.256892351574884,94.35267283015942,47.33034031090081,t50
2019,30420,male,wgoa,24.78117733591572,145.23819904733608,83.48692358434106,t50
2019,30420,total,cgoa,60.929705077351045,135.32274793421308,90.9223507640501,t50
2019,30420,total,wgoa,68.09407059072775,372.6117849814098,204.3267155824555,t50
2021,10130,female,cgoa,62.912983918706225,717.9898161167248,490.9953537897553,t50
2021,10130,female,egoa,14.346713614387994,249.06763922830336,176.34860221714172,t50
2021,10130,female,wgoa,30.522533713614788,402.52787291924784,226.7086789185742,t50
2021,10130,male,cgoa,51.729963505375885,694.903953536287,487.48464149150976,t50
2021,10130,male,egoa,14.355246929702352,216.02035336036928,164.04584354665033,t50
2021,10130,male,wgoa,19.805088939354697,368.58948118890066,200.08926756178337,t50
2021,10130,total,cgoa,107.03880765869778,1188.3159536946505,862.473584285982,t50
2021,10130,total,egoa,27.655944902072815,372.2217440558484,288.76896500103317,t50
2021,10130,total,wgoa,49.8970947974651,615.0079336185742,372.732673316772,t50
2021,21720,female,cgoa,68.49360472677563,414.75085220512034,396.88557381291,t50
2021,21720,female,egoa,15.177748986268996,91.28746005300228,85.97792617706685,t50
2021,21720,female,wgoa,31.300601151480393,256.2633369618247,230.50314888259052,t50
2021,21720,male,cgoa,60.19163243524111,377.7531798793691,361.81420773280894,t50
2021,21720,male,egoa,8.77953801838217,81.63600656612361,76.11687282862037,t50
2021,21720,male,wgoa,37.64402954431332,225.55629416795307,203.27464897696208,t50
2021,21720,total,cgoa,98.61143165790403,696.8640072949393,669.6724876035149,t50
2021,21720,total,egoa,20.57402039363348,157.56147161284323,149.69861004257882,t50
2021,21720,total,wgoa,56.985121424588016,398.17462346471143,365.4515682766929,t50
2021,21740,female,cgoa,34.9656312430151,179.62590754947053,152.2871422996233,t50
2021,21740,female,egoa,41.71231375245832,191.75472225638632,150.30229657433316,t50
2021,21740,female,wgoa,31.675355328867553,253.6193925173569,153.6356353644781,t50
2021,21740,male,cgoa,33.413937635451376,139.477465292434,118.03658069014924,t50
2021,21740,male,egoa,31.967861164064825,120.07232942501956,96.89499812324718,t50
2021,21740,male,wgoa,31.713223714607743,224.50028808249465,138.38927739919404,t50
2021,21740,total,cgoa,36.06741725523914,189.65337382877445,171.50316555450624,t50
2021,21740,total,egoa,40.73549108671382,166.89195494257658,148.13936242775708,t50
2021,21740,total,wgoa,42.30407268147213,289.9872750190118,215.6029357382524,t50
2021,30060,female,cgoa,83.43485414618061,167.4941892428416,125.17270330016416,t50
2021,30060,female,egoa,76.88978555559017,314.1156480932485,226.6326705536611,t50
2021,30060,female,wgoa,23.06421202959052,88.83693068165829,49.102452607590195,t50
2021,30060,male,cgoa,122.97418210158928,184.93549736307648,147.28541052469285,t50
2021,30060,male,egoa,75.76513362750153,272.95190192984523,207.07013545472427,t50
2021,30060,male,wgoa,22.97672262496547,106.50297428735558,54.18079840700506,t50
2021,30060,total,cgoa,178.7765835106871,234.1975045615899,196.75845648080505,t50
2021,30060,total,egoa,117.40611943225385,349.1272534472129,289.0093827263795,t50
2021,30060,total,wgoa,43.23043732252725,131.11613155516406,82.4717048092483,t50
2021,30420,female,cgoa,26.315247001950283,32.86761040652246,22.237729222702846,t50
2021,30420,female,wgoa,66.44163147699368,175.5005349541445,102.00288857555512,t50
2021,30420,male,cgoa,37.64670871492636,100.07314985565098,57.53447528505932,t50
2021,30420,male,wgoa,58.09453159739322,146.79681382897255,95.51098060619516,t50
2021,30420,total,cgoa,59.095710957409416,115.19868184582074,73.10441821531916,t50
2021,30420,total,wgoa,124.95816320125458,248.62754512516037,170.21044838690017,t50
2017,10110,female,cgoa,199.65521221759437,2589.872066939309,2195.381692099686,t100
2017,10110,female,egoa,52.17757799725299,565.5888886817911,482.9020646765195,t100
2017,10110,female,wgoa,65.93716705106652,622.0468666343475,584.4733753041351,t100
2017,10110,male,cgoa,87.01177324642097,1351.3249053930724,1118.3130053048856,t100
2017,10110,male,egoa,38.74428991494559,353.17085209489454,308.4127067995369,t100
2017,10110,male,wgoa,30.281931221678253,444.3910450055561,401.42198182358953,t100
2017,10110,total,cgoa,276.9129608776629,3431.7117422138012,2933.030095556898,t100
2017,10110,total,egoa,80.09352143161958,700.1298058960183,623.139504640432,t100
2017,10110,total,wgoa,89.49862214607874,982.7925103072786,915.5931904114336,t100
2017,10130,female,cgoa,56.95755242207886,825.5093606003892,759.3673654835306,t100
2017,10130,female,egoa,11.270964457273354,138.25567291475045,133.4598333227453,t100
2017,10130,female,wgoa,28.82465167198086,484.15272826135646,399.21613251168424,t100
2017,10130,male,cgoa,54.94103598414536,922.2458258082968,844.2122646778854,t100
2017,10130,male,egoa,7.311628911039552,168.65732940693482,160.25519676477376,t100
2017,10130,male,wgoa,24.65737064526484,369.9072963843208,310.0172318315844,t100
2017,10130,total,cgoa,108.05368659950872,1617.4648782758466,1499.5601826556335,t100
2017,10130,total,egoa,18.26131329346222,273.05564030746444,261.8760701777574,t100
2017,10130,total,wgoa,48.13130051226486,686.8490680674898,589.814553164515,t100
2017,10200,female,cgoa,84.8981311134783,546.6522388284789,535.9604358355185,t100
2017,10200,female,egoa,32.23265026470523,320.90162823242656,314.8708021791686,t100
2017,10200,female,wgoa,32.426014207449875,351.6053752362134,344.8788771211232,t100
2017,10200,male,cgoa,54.13185721768213,279.0090467531929,273.8999358206057,t100
2017,10200,male,egoa,40.941259070897594,280.1171371077278,272.05155260832674,t100
2017,10200,male,wgoa,16.507084070027688,152.17473759307896,144.5688312355584,t100
2017,10200,total,cgoa,117.13241560421918,638.3944015539084,627.4665436696515,t100
2017,10200,total,egoa,66.38156267874672,527.9382757394712,518.2758264351635,t100
2017,10200,total,wgoa,47.08580541844807,381.5950895132482,369.5347992176221,t100
2017,10261,female,cgoa,103.96691754517308,273.7616756395118,260.5793549871395,t100
2017,10261,female,wgoa,35.11742165666218,529.8655221119135,493.7895594505914,t100
2017,10261,male,cgoa,66.7497482179373,212.25975665188557,197.4273446233064,t100
2017,10261,male,wgoa,17.369322059499435,361.1988059037185,329.95278226866657,t100
2017,10261,total,cgoa,154.94662560067957,412.05639947579925,391.41434241083107,t100
2017,10261,total,wgoa,48.642146125700975,706.7970016927513,665.4269113349721,t100
2017,21720,female,cgoa,30.10042103977874,246.52591675208177,246.52591675208177,t100
2017,21720,female,egoa,3.3211009006652605,29.316911353641277,29.316911353641277,t100
2017,21720,female,wgoa,31.828999481550287,215.85627387114215,215.85627387114215,t100
2017,21720,male,cgoa,24.500766834062265,181.56645367435328,181.56645367435328,t100
2017,21720,male,egoa,2.832803977420894,33.157858030458144,33.157858030458144,t100
2017,21720,male,wgoa,27.245204743952197,194.82790178945973,194.82790178945973,t100
2017,21720,total,cgoa,41.55120341262188,357.59545624194243,357.59545624194243,t100
2017,21720,total,egoa,4.718377919422166,63.41129946494533,63.41129946494533,t100
2017,21720,total,wgoa,50.049552946225305,346.6953175471546,346.6953175471546,t100
2017,21740,female,cgoa,42.211589574057435,151.533800816347,146.86040795325957,t100
2017,21740,female,egoa,15.214733152629028,39.5778126037998,39.16596331398015,t100
2017,21740,female,wgoa,45.504346270926206,140.98807801877376,104.80464998220448,t100
2017,21740,male,cgoa,27.290661364083768,99.75604651421662,97.9370444190116,t100
2017,21740,male,egoa,18.20384820924175,32.068267667922136,31.84647483867398,t100
2017,21740,male,wgoa,41.97361155893362,91.83520518774684,70.84584831356975,t100
2017,21740,total,cgoa,43.97960007655798,234.35184742965257,228.55340958949,t100
2017,21740,total,egoa,37.57593612875309,46.38075957501026,46.196118081020906,t100
2017,21740,total,wgoa,83.27353456191649,172.7758451452693,141.34886926904886,t100
2017,30060,female,cgoa,96.63523748292766,184.83212988653457,165.61964368006318,t100
2017,30060,female,egoa,42.17474639672539,204.81976941082743,184.7709173928938,t100
2017,30060,female,wgoa,14.43228170295831,50.31523340389885,44.87321913550663,t100
2017,30060,male,cgoa,83.67488367040811,226.2050306839738,204.02506687485123,t100
2017,30060,male,egoa,44.841480913027056,240.16074411327625,210.3736853353552,t100
2017,30060,male,wgoa,16.227731205896593,43.858588699345205,39.65572411053126,t100
2017,30060,total,cgoa,161.50803839239742,309.46328266058816,286.4519327848845,t100
2017,30060,total,egoa,80.53326933846603,328.0261878614008,300.2149334344867,t100
2017,30060,total,wgoa,23.84493748204797,56.071506853115906,52.55564435766001,t100
2017,30420,female,cgoa,61.66541561541813,53.74089372426768,49.15637576386805,t100
2017,30420,female,wgoa,31.890778203009983,51.15769922460477,48.09084978818382,t100
2017,30420,male,cgoa,44.5057978467986,85.26576799396834,71.77760305236664,t100
2017,30420,male,wgoa,34.50764567143919,107.99911250037108,98.0789551853418,t100
2017,30420,total,cgoa,95.46933417760852,106.84176498331188,96.11848567231648,t100
2017,30420,total,wgoa,62.92011611243654,116.9171720310079,110.62653995042562,t100
2019,10110,female,cgoa,194.07722912836203,2492.2008544378727,2190.482391763475,t100
2019,10110,female,egoa,49.22251159148476,559.1161831644989,537.0753762133526,t100
2019,10110,female,wgoa,85.1584734342782,1455.054700906902,1204.4176409297136,t100
2019,10110,male,cgoa,101.84977318375785,1242.1848270855594,1093.5300185053854,t100
2019,10110,male,egoa,45.48810742762907,642.0932070614183,594.3682572441862,t100
2019,10110,male,wgoa,38.4931560315484,972.2257609253084,752.2553670396578,t100
2019,10110,total,cgoa,274.57511141525873,2996.322939964133,2699.5134744924176,t100
2019,10110,total,egoa,83.62896989401368,998.1049722241944,954.7864045080964,t100
2019,10110,total,wgoa,120.08448920175158,2048.9975030992164,1708.9561073374855,t100
2019,10130,female,cgoa,46.33487397569095,633.0395763387129,606.1628183547675,t100
2019,10130,female,egoa,8.35525098439394,123.7332761834248,117.3600004945959,t100
2019,10130,female,wgoa,22.102300703349243,440.4459400562963,420.1101162208122,t100
2019,10130,male,cgoa,47.335268911221455,479.83960460458223,461.6852899612065,t100
2019,10130,male,egoa,9.991275065497408,88.5825717327859,85.04746450358587,t100
2019,10130,male,wgoa,27.83132217583331,444.7838563114433,427.5534324771295,t100
2019,10130,total,cgoa,85.48545309164653,874.3423233538051,845.118588569623,t100
2019,10130,total,egoa,16.371673841438174,158.97627534340378,153.60468652451414,t100
2019,10130,total,wgoa,45.206737165406224,753.9087287093552,726.0453834733668,t100
2019,10200,female,cgoa,106.46654907444136,682.8165507321957,669.3011110313626,t100
2019,10200,female,egoa,48.79926677463457,360.8667112681383,335.87807139869864,t100
2019,10200,female,wgoa,34.724766254155455,375.4693931589077,371.3163111264923,t100
2019,10200,male,cgoa,73.31503597241047,475.8306715948337,467.52829068768614,t100
2019,10200,male,egoa,49.57003240006449,371.5985545499175,356.6161758809029,t100
2019,10200,male,wgoa,21.33530983922908,222.91860688042007,217.71296934411328,t100
2019,10200,total,cgoa,159.0504878812523,986.2199343651909,969.7725983768884,t100
2019,10200,total,egoa,93.28674743856472,569.9007743393707,544.9675589842808,t100
2019,10200,total,wgoa,58.062012837852826,532.7406986950703,524.0801021369211,t100
2019,21720,female,cgoa,33.403962065612205,175.8149212785126,160.5968812828069,t100
2019,21720,female,egoa,7.086201589509378,59.38732128185505,59.38732128185505,t100
2019,21720,female,wgoa,17.492051602549783,170.58937815605722,170.58937815605722,t100
2019,21720,male,cgoa,32.866522303266166,183.8460498046711,167.68297617831706,t100
2019,21720,male,egoa,7.483569614051306,56.04318639149604,56.04318639149604,t100
2019,21720,male,wgoa,18.71237479635744,148.28088771615938,148.28088771615938,t100
2019,21720,total,cgoa,41.456263273660426,236.2765862162432,221.37417157862853,t100
2019,21720,total,egoa,12.255328667014163,107.68337024032516,107.68337024032516,t100
2019,21720,total,wgoa,32.94376413112338,291.3344196216318,291.3344196216318,t100
2019,21740,female,cgoa,43.12623266011561,259.84795242657975,232.10102591257817,t100
2019,21740,female,egoa,35.08730237433271,263.1964997456738,237.8460474858128,t100
2019,21740,female,wgoa,43.22282918029551,172.75543478152332,144.98770624576542,t100
2019,21740,male,cgoa,42.279426927444106,214.72572383146692,190.40443769845055,t100
2019,21740,male,egoa,37.309616461389034,246.92059184938375,217.79456945461837,t100
2019,21740,male,wgoa,29.91016465213764,119.16675632087878,99.9685495068676,t100
2019,21740,total,cgoa,37.35012944135238,168.7494628650445,161.10025133710485,t100
2019,21740,total,egoa,42.51168870121713,319.9208048147229,297.99341560777214,t100
2019,21740,total,wgoa,64.67320116021784,171.19308475102477,154.81774382266642,t100
2019,30060,female,cgoa,130.52992722276772,615.3151325731561,525.8146578404754,t100
2019,30060,female,egoa,60.97713623566332,219.3938627970659,198.1264765366709,t100
2019,30060,female,wgoa,26.132832873965032,127.89011810035603,108.3910055916507,t100
2019,30060,male,cgoa,151.14262286081447,476.4301477519089,413.8437669426707,t100
2019,30060,male,egoa,54.25751190229197,190.78231930400335,177.17362859367128,t100
2019,30060,male,wgoa,34.75399476459331,242.97066385325684,188.5660147765871,t100
2019,30060,total,cgoa,265.58175555542704,770.2854015746656,693.1621899914613,t100
2019,30060,total,egoa,75.098105537192,236.83267421716883,225.03882852986405,t100
2019,30060,total,wgoa,57.43716319461739,257.05806344036694,220.4659883371683,t100
2019,30420,female,cgoa,35.199936255573306,67.63944347731307,61.15283283119633,t100
2019,30420,female,wgoa,52.746629380508224,222.7754459445385,190.49610369659905,t100
2019,30420,male,cgoa,33.29256773400569,89.04259569854146,72.45790632125974,t100
2019,30420,male,wgoa,25.52140373664059,145.795108045244,121.75434362302016,t100
2019,30420,total,cgoa,62.31236462925528,129.36788188305343,114.02852823947812,t100
2019,30420,total,wgoa,71.78438536466544,370.26018020932776,309.64184764851973,t100
2021,10130,female,cgoa,64.29820425006368,702.560232093729,650.5760457492323,t100
2021,10130,female,egoa,14.903132638718912,245.11127751228963,224.7097999534159,t100
2021,10130,female,wgoa,30.4710157906645,418.5171097241866,341.1063577827319,t100
2021,10130,male,cgoa,49.69745189957485,699.3739305668961,644.9673376849678,t100
2021,10130,male,egoa,14.099811803816625,217.49334774023237,205.16868093435545,t100
2021,10130,male,wgoa,20.304987521546774,377.1728450093864,305.29797793976775,t100
2021,10130,total,cgoa,103.58022424016718,1157.2657080810245,1084.256329609006,t100
2021,10130,total,egoa,26.62330029943693,373.9669508510585,352.8273085695508,t100
2021,10130,total,wgoa,49.49791045062497,636.8657746069147,537.4930706577451,t100
2021,21720,female,cgoa,74.25920482925723,409.14787013856306,409.0989135704816,t100
2021,21720,female,egoa,14.113255972973494,92.45934012394952,92.400825218376,t100
2021,21720,female,wgoa,32.372561496999566,239.0638782196431,235.57879319644985,t100
2021,21720,male,cgoa,61.267380918057974,383.0194891148595,382.9526351521005,t100
2021,21720,male,egoa,8.89804080311448,77.45579604503192,77.43060095574921,t100
2021,21720,male,wgoa,37.193026459021034,223.6555021298288,220.59971986283023,t100
2021,21720,total,cgoa,108.59189358928172,683.3420488116841,683.2385442137296,t100
2021,21720,total,egoa,20.582413861162696,151.97332593705795,151.9094337143272,t100
2021,21720,total,wgoa,59.469472688290814,381.474958746842,376.962812753233,t100
2021,21740,female,cgoa,33.56186741480509,172.63458469022572,166.35832450757798,t100
2021,21740,female,egoa,37.74994371093742,184.04303805661377,165.5936439250018,t100
2021,21740,female,wgoa,31.00821968556614,264.6642670658481,210.0663975304948,t100
2021,21740,male,cgoa,31.797629006819005,138.43661831813571,132.30164479964677,t100
2021,21740,male,egoa,28.65240045228335,113.7914514573902,103.67892532895002,t100
2021,21740,male,wgoa,31.646659720282557,231.39136678530727,189.4978518315826,t100
2021,21740,total,cgoa,34.41105157869996,184.62120438590833,180.42871833610428,t100
2021,21740,total,egoa,36.44200312606656,154.39300437447108,146.09293244689422,t100
2021,21740,total,wgoa,41.55228264102224,297.69845933960175,261.0386058737616,t100
2021,30060,female,cgoa,82.57280027992309,166.05591307185605,151.4293030346822,t100
2021,30060,female,egoa,82.10491508621331,354.30546965880654,315.6152440427226,t100
2021,30060,female,wgoa,21.52654579069107,95.66926229464684,73.63325663347597,t100
2021,30060,male,cgoa,119.45169289349828,178.57030411853086,165.05648314375412,t100
2021,30060,male,egoa,79.34611975705776,305.6125375050021,274.88260776833465,t100
2021,30060,male,wgoa,23.377574460836023,111.17416120871114,85.03885338991415,t100
2021,30060,total,cgoa,172.53186204595278,229.8739212677302,217.0787902242128,t100
2021,30060,total,egoa,126.56842944793752,399.0887844076124,373.71454143834785,t100
2021,30060,total,wgoa,43.60075455828746,140.28994006917776,116.04898629165672,t100
2021,30420,female,cgoa,26.664295629899815,30.109746095783603,27.162340165967343,t100
2021,30420,female,wgoa,68.9468140489211,168.50508312408283,145.44470738588484,t100
2021,30420,male,cgoa,37.68410909662236,100.71323995890694,83.63326577533738,t100
2021,30420,male,wgoa,60.309387916558755,150.51555626353496,134.74343839689746,t100
2021,30420,total,cgoa,59.5001558302978,113.52855301821404,98.75060596750669,t100
2021,30420,total,wgoa,127.03480524596232,234.924159600986,213.5907612462779,t100
2017,10110,female,cgoa,197.22949700733145,2669.2576663587424,2573.2767199969653,t150
2017,10110,female,egoa,52.84378200720084,578.1938882019542,553.2117955553991,t150
2017,10110,female,wgoa,69.04996538408132,644.6077476180282,636.2373834764878,t150
2017,10110,male,cgoa,83.80119428301734,1336.8750328385738,1278.3673674702882,t150
2017,10110,male,egoa,39.79079439767271,346.45963847933825,335.63309709347095,t150
2017,10110,male,wgoa,33.5815578960593,445.60378485042907,432.4787071652829,t150
2017,10110,total,cgoa,271.55894692013896,3464.216809155281,3358.3190932379284,t150
2017,10110,total,egoa,82.1673633548212,699.4862613167458,680.1232377666553,t150
2017,10110,total,wgoa,99.68809157693735,1017.0227094159588,999.661129319662,t150
2017,10130,female,cgoa,51.22476767241451,775.2126469149325,772.5115569410848,t150
2017,10130,female,egoa,11.299672293281873,132.53714544857877,131.77641697134973,t150
2017,10130,female,wgoa,28.25702604802121,464.1518025191935,447.1584545780483,t150
2017,10130,male,cgoa,55.365159266297425,809.4799384229719,807.0962013465399,t150
