sim,year,sub_samp,species_code,relb_males,relb_females
238,2019,t100,21740,-0.020266271255571747,-0.024622450269804936
238,2019,t150,21740,-0.020266271255571747,-0.024622450269804936
238,2019,t100,30060,-0.024343612151063843,-0.009615608876343638
238,2019,t150,30060,-0.024343612151063843,-0.009615608876343638
238,2019,t100,30420,-0.0022099231483060397,0.0032005707102374156
238,2019,t150,30420,-0.0022099231483060397,0.0032005707102374156
238,2021,t100,10110,-0.008734814997203619,-0.012806447111476858
238,2021,t150,10110,-0.008734814997203619,-0.012806447111476858
238,2021,t100,10130,0.013804954247671385,0.010348870142887883
238,2021,t150,10130,0.013804954247671385,0.010348870142887883
238,2021,t100,10200,-0.029015405522053072,1.7924706823244555e-4
238,2021,t150,10200,-0.029015405522053072,1.7924706823244555e-4
238,2021,t100,10261,-0.012579347809227301,-0.002515442904207644
238,2021,t150,10261,-0.012579347809227301,-0.002515442904207644
238,2021,t100,21720,-0.0099263984811926,-0.025466028412807887
238,2021,t150,21720,-0.0099263984811926,-0.025466028412807887
238,2021,t100,21740,-0.02118567589392439,-0.020178296141947362
238,2021,t150,21740,-0.02118567589392439,-0.020178296141947362
238,2021,t100,30060,-0.009953808437930407,-0.008045720853884815
238,2021,t150,30060,-0.009953808437930407,-0.008045720853884815
238,2021,t100,30420,-0.0049227476567878965,2.992939216631082e-4
238,2021,t150,30420,-0.0049227476567878965,2.992939216631082e-4
239,2017,t100,10110,0.016045790971773305,0.011601427097252317
239,2017,t150,10110,0.016045790971773305,0.011601427097252317
239,2017,t100,10130,0.004514825417630611,0.009225825154787719
239,2017,t150,10130,0.004514825417630611,0.009225825154787719
239,2017,t100,10200,-0.013178325032133708,-0.0023135631066534125
239,2017,t150,10200,-0.013178325032133708,-0.0023135631066534125
239,2017,t100,10261,0.013050746537228632,0.011331352159314873
239,2017,t150,10261,0.013050746537228632,0.011331352159314873
239,2017,t100,21720,0.01755866763981627,0.011250956423689527
239,2017,t150,21720,0.01755866763981627,0.011250956423689527
239,2017,t100,21740,0.09414450303978847,0.07525351410025961
239,2017,t150,21740,0.09414450303978847,0.07525351410025961
239,2017,t100,30060,-0.00985716868574189,-0.0075504122996632875
239,2017,t150,30060,-0.00985716868574189,-0.0075504122996632875
239,2017,t100,30420,-0.021580500481118724,-0.03743662337566526
239,2017,t150,30420,-0.021580500481118724,-0.03743662337566526
239,2019,t100,10110,-0.008822592826668854,-0.0076824931151817126
239,2019,t150,10110,-0.008822592826668854,-0.0076824931151817126
239,2019,t100,10130,0.0033700770209507307,0.002132142741930524
239,2019,t150,10130,0.0033700770209507307,0.002132142741930524
239,2019,t100,10200,0.03883789647287889,0.031440971615144905
239,2019,t150,10200,0.03883789647287889,0.031440971615144905
239,2019,t100,10261,0.012086107592560952,0.015302319228889099
239,2019,t150,10261,0.012086107592560952,0.015302319228889099
239,2019,t100,21720,-0.009624914422745939,-0.02602490787556677
239,2019,t150,21720,-0.009624914422745939,-0.02602490787556677
239,2019,t100,21740,-0.06623041893538845,-0.08055066120167763
239,2019,t150,21740,-0.06623041893538845,-0.08055066120167763
239,2019,t100,30060,0.015866537537301335,0.02241962266660885
239,2019,t150,30060,0.015866537537301335,0.02241962266660885
239,2019,t100,30420,0.01822642860754839,-0.0035629577615341862
239,2019,t150,30420,0.01822642860754839,-0.0035629577615341862
239,2021,t100,10110,-0.01213552848044383,-0.00946739526777051
239,2021,t150,10110,-0.01213552848044383,-0.00946739526777051
239,2021,t100,10130,-6.326910159495372e-4,-0.013561186653946393
239,2021,t150,10130,-6.326910159495372e-4,-0.013561186653946393
239,2021,t100,10200,-0.024561132229517644,-0.010403102994946027
239,2021,t150,10200,-0.024561132229517644,-0.010403102994946027
239,2021,t100,10261,0.0018746831307612445,-0.05359795091157795
239,2021,t150,10261,0.0018746831307612445,-0.05359795091157795
239,2021,t100,21720,-0.0010875236364980547,0.016516785943665846
239,2021,t150,21720,-0.0010875236364980547,0.016516785943665846
239,2021,t100,21740,-0.016100582648789823,0.009499684401203282
239,2021,t150,21740,-0.016100582648789823,0.009499684401203282
239,2021,t100,30060,-8.327582016301928e-4,-1.4326282954473134e-4
239,2021,t150,30060,-8.327582016301928e-4,-1.4326282954473134e-4
239,2021,t100,30420,0.0010794801648113667,0.0018214990202568967
239,2021,t150,30420,0.0010794801648113667,0.0018214990202568967
240,2017,t100,10110,0.0069275268840751645,-6.808959119187813e-4
240,2017,t150,10110,0.0069275268840751645,-6.808959119187813e-4
240,2017,t100,10130,-0.0025494878925446606,0.0025917165136025632
240,2017,t150,10130,-0.0025494878925446606,0.0025917165136025632
240,2017,t100,10200,-0.015391396978867293,0.013733785947933088
240,2017,t150,10200,-0.015391396978867293,0.013733785947933088
240,2017,t100,10261,0.011145090420564784,0.022255722594085852
240,2017,t150,10261,0.011145090420564784,0.022255722594085852
240,2017,t100,21720,0.045788575020822266,0.03399853651470498
240,2017,t150,21720,0.045788575020822266,0.03399853651470498
240,2017,t100,21740,0.030723073962086612,0.05415769949968313
240,2017,t150,21740,0.030723073962086612,0.05415769949968313
240,2017,t100,30060,0.019515252371932582,0.016983424733644552
240,2017,t150,30060,0.019515252371932582,0.016983424733644552
240,2017,t100,30420,0.008137698755842637,0.008664343577938072
240,2017,t150,30420,0.008137698755842637,0.008664343577938072
240,2019,t100,10110,0.004224879043816411,0.012608319490587976
240,2019,t150,10110,0.004224879043816411,0.012608319490587976
240,2019,t100,10130,0.004592445266133224,-0.0034809927125289213
240,2019,t150,10130,0.004592445266133224,-0.0034809927125289213
240,2019,t100,10200,-0.016815647780799064,-0.03482257148840714
240,2019,t150,10200,-0.016815647780799064,-0.03482257148840714
240,2019,t100,10261,-8.738151799957576e-4,0.0031659963970257715
240,2019,t150,10261,-8.738151799957576e-4,0.0031659963970257715
240,2019,t100,21720,-0.04179735041710177,-0.047018518746911535
240,2019,t150,21720,-0.04179735041710177,-0.047018518746911535
240,2019,t100,21740,-4.638565529527753e-4,-0.03471050728966959
240,2019,t150,21740,-4.638565529527753e-4,-0.03471050728966959
240,2019,t100,30060,-0.0026353270417740667,-0.008653963026512735
240,2019,t150,30060,-0.0026353270417740667,-0.008653963026512735
240,2019,t100,30420,-0.0024679724854813107,-0.0032240862628144257
240,2019,t150,30420,-0.0024679724854813107,-0.0032240862628144257
240,2021,t100,10110,-0.006621560429212978,-0.006511813382412952
240,2021,t150,10110,-0.006621560429212978,-0.006511813382412952
240,2021,t100,10130,-0.0014996508675734306,-0.006878603110357557
240,2021,t150,10130,-0.0014996508675734306,-0.006878603110357557
240,2021,t100,10200,-0.013260722914972116,-0.006224644179221484
240,2021,t150,10200,-0.013260722914972116,-0.006224644179221484
240,2021,t100,10261,0.030336393679624013,0.012918133583133496
240,2021,t150,10261,0.030336393679624013,0.012918133583133496
240,2021,t100,21720,0.028281746292541973,0.01671210899102935
240,2021,t150,21720,0.028281746292541973,0.01671210899102935
240,2021,t100,21740,0.022282781183850537,0.031415365488805434
240,2021,t150,21740,0.022282781183850537,0.031415365488805434
240,2021,t100,30060,0.028677108368554506,0.02396612874767034
240,2021,t150,30060,0.028677108368554506,0.02396612874767034
240,2021,t100,30420,0.007614345274967874,0.021052254540771545
240,2021,t150,30420,0.007614345274967874,0.021052254540771545
241,2017,t100,10110,-0.00329362218050902,0.014045559826497557
241,2017,t150,10110,-0.00329362218050902,0.014045559826497557
241,2017,t100,10130,0.011917930834758414,0.0032040986312918073
241,2017,t150,10130,0.011917930834758414,0.0032040986312918073
241,2017,t100,10200,0.016726880136383585,-0.0197082045286598
241,2017,t150,10200,0.016726880136383585,-0.0197082045286598
241,2017,t100,10261,-0.015009812494904552,0.004072371156273262
241,2017,t150,10261,-0.015009812494904552,0.004072371156273262
241,2017,t100,21720,0.011522577094295317,0.006581080081459533
241,2017,t150,21720,0.011522577094295317,0.006581080081459533
241,2017,t100,21740,0.18830313530712295,0.17908163079099523
241,2017,t150,21740,0.18830313530712295,0.17908163079099523
241,2017,t100,30060,-0.0037084757124064543,-0.004813904915221533
241,2017,t150,30060,-0.0037084757124064543,-0.004813904915221533
241,2017,t100,30420,-0.042093046787659405,-0.04813082721130891
241,2017,t150,30420,-0.042093046787659405,-0.04813082721130891
241,2019,t100,10110,-0.010285173731603507,-0.023690656758167745
241,2019,t150,10110,-0.010285173731603507,-0.023690656758167745
241,2019,t100,10130,-0.028483849529977283,-0.011658279563661741
241,2019,t150,10130,-0.028483849529977283,-0.011658279563661741
241,2019,t100,10200,-0.01527622353864144,-0.02973639972740563
241,2019,t150,10200,-0.01527622353864144,-0.02973639972740563
241,2019,t100,10261,-0.010420327594264974,-0.015041625982885146
241,2019,t150,10261,-0.010420327594264974,-0.015041625982885146
241,2019,t100,21720,6.229206229883929e-4,-0.008293396261313262
241,2019,t150,21720,6.229206229883929e-4,-0.008293396261313262
241,2019,t100,21740,-0.02952954705878201,-0.016683343505632293
241,2019,t150,21740,-0.02952954705878201,-0.016683343505632293
241,2019,t100,30060,-0.0019322160170208002,-0.004770795346070608
241,2019,t150,30060,-0.0019322160170208002,-0.004770795346070608
241,2019,t100,30420,-0.0071315182967375225,-0.0034523731233019636
241,2019,t150,30420,-0.0071315182967375225,-0.0034523731233019636
241,2021,t100,10110,-0.0096510348295771025,-0.0031842856924793146
241,2021,t150,10110,-0.0096510348295771025,-0.0031842856924793146
241,2021,t100,10130,0.007186566517786379,0.008302028529686277
241,2021,t150,10130,0.007186566517786379,0.008302028529686277
241,2021,t100,10200,0.0018116452239364932,0.00650197336591152
241,2021,t150,10200,0.0018116452239364932,0.00650197336591152
241,2021,t100,10261,0.05065646093659554,0.04993320399540527
241,2021,t150,10261,0.05065646093659554,0.04993320399540527
241,2021,t100,21720,0.03802380458083608,0.04196075258424406
241,2021,t150,21720,0.03802380458083608,0.04196075258424406
241,2021,t100,21740,0.05549297059794807,0.06758275550238013
241,2021,t150,21740,0.05549297059794807,0.06758275550238013
241,2021,t100,30060,-0.004484565366527099,-0.00806953490564823
241,2021,t150,30060,-0.004484565366527099,-0.00806953490564823
241,2021,t100,30420,-0.014021752105332394,-0.011601971782084086
241,2021,t150,30420,-0.014021752105332394,-0.011601971782084086
242,2017,t100,10110,0.0374515485405623,0.007091912754391189
242,2017,t150,10110,0.0374515485405623,0.007091912754391189
242,2017,t100,10130,-0.0339165138602543,-0.023110930984033468
242,2017,t150,10130,-0.0339165138602543,-0.023110930984033468
242,2017,t100,10200,-0.012903241204482026,-0.007766291267512545
242,2017,t150,10200,-0.012903241204482026,-0.007766291267512545
242,2017,t100,10261,0.003172551674069897,0.02465786211903113
242,2017,t150,10261,0.003172551674069897,0.02465786211903113
242,2017,t100,21720,-2.9202202045115755e-4,-0.016469064181950398
242,2017,t150,21720,-2.9202202045115755e-4,-0.016469064181950398
242,2017,t100,21740,0.16958648341578642,0.1393486959197581
242,2017,t150,21740,0.16958648341578642,0.1393486959197581
242,2017,t100,30060,-0.03648133646241882,-0.023310684674330926
242,2017,t150,30060,-0.03648133646241882,-0.023310684674330926
242,2017,t100,30420,0.010882736773449385,0.020692383434750435
242,2017,t150,30420,0.010882736773449385,0.020692383434750435
242,2019,t100,10110,-0.009813806737300973,-0.013826793666789622
242,2019,t150,10110,-0.009813806737300973,-0.013826793666789622
242,2019,t100,10130,0.011586154530949418,-0.005449388985295408
242,2019,t150,10130,0.011586154530949418,-0.005449388985295408
242,2019,t100,10200,-0.025858328177542852,-0.0400446950414073
242,2019,t150,10200,-0.025858328177542852,-0.0400446950414073
242,2019,t100,10261,-0.023423009223276985,-0.022692218362303042
242,2019,t150,10261,-0.023423009223276985,-0.022692218362303042
242,2019,t100,21720,-0.025353251430885335,-0.011210892518307508
242,2019,t150,21720,-0.025353251430885335,-0.011210892518307508
242,2019,t100,21740,0.01087817095876556,-0.013071645050660321
242,2019,t150,21740,0.01087817095876556,-0.013071645050660321
242,2019,t100,30060,-0.013589178196590068,-0.004799227016461959
242,2019,t150,30060,-0.013589178196590068,-0.004799227016461959
242,2019,t100,30420,0.0015800030289019721,-6.718774943413579e-4
242,2019,t150,30420,0.0015800030289019721,-6.718774943413579e-4
242,2021,t100,10110,-0.012664677679237372,-0.012204587737084879
242,2021,t150,10110,-0.012664677679237372,-0.012204587737084879
242,2021,t100,10130,-0.0010235876152821536,-0.0022761252600011343
242,2021,t150,10130,-0.0010235876152821536,-0.0022761252600011343
242,2021,t100,10200,-0.0018749501804151962,-0.004347752833945118
242,2021,t150,10200,-0.0018749501804151962,-0.004347752833945118
242,2021,t100,10261,0.06840135958665369,0.058132511961409505
242,2021,t150,10261,0.06840135958665369,0.058132511961409505
242,2021,t100,21720,0.006997903913473787,-0.019550808121248774
242,2021,t150,21720,0.006997903913473787,-0.019550808121248774
242,2021,t100,21740,0.05669490920503993,0.04941846860998501
242,2021,t150,21740,0.05669490920503993,0.04941846860998501
242,2021,t100,30060,0.0010975610004814258,0.00794032627656254
242,2021,t150,30060,0.0010975610004814258,0.00794032627656254
242,2021,t100,30420,-0.005838867792159495,0.005507230553655794
242,2021,t150,30420,-0.005838867792159495,0.005507230553655794
243,2017,t100,10110,-0.013104523068074695,0.01086943357719136
243,2017,t150,10110,-0.013104523068074695,0.01086943357719136
243,2017,t100,10130,0.010249318130013589,-0.012022605671490378
243,2017,t150,10130,0.010249318130013589,-0.012022605671490378
243,2017,t100,10200,-0.0044009135655451595,0.010915046057347513
243,2017,t150,10200,-0.0044009135655451595,0.010915046057347513
243,2017,t100,10261,0.003950787042040594,-0.002059501183967174
243,2017,t150,10261,0.003950787042040594,-0.002059501183967174
243,2017,t100,21720,0.03517079416374366,0.02090468911796339
243,2017,t150,21720,0.03517079416374366,0.02090468911796339
243,2017,t100,21740,0.12373253176111977,0.14024180544081524
243,2017,t150,21740,0.12373253176111977,0.14024180544081524
243,2017,t100,30060,-0.05748992578882534,-0.04006081817783679
243,2017,t150,30060,-0.05748992578882534,-0.04006081817783679
243,2017,t100,30420,0.003908731101148629,0.0067201071746195535
243,2017,t150,30420,0.003908731101148629,0.0067201071746195535
243,2019,t100,10110,0.006072339266806955,0.005809285675439133
243,2019,t150,10110,0.006072339266806955,0.005809285675439133
243,2019,t100,10130,-0.025894605922288327,-0.02408118353153265
243,2019,t150,10130,-0.025894605922288327,-0.02408118353153265
243,2019,t100,10200,0.0036356997030781947,-0.004356973137357336
243,2019,t150,10200,0.0036356997030781947,-0.004356973137357336
243,2019,t100,10261,-0.035046051386301326,-0.02779892361170227
243,2019,t150,10261,-0.035046051386301326,-0.02779892361170227
243,2019,t100,21720,0.08215480130971577,0.07906122105950918
243,2019,t150,21720,0.08215480130971577,0.07906122105950918
243,2019,t100,21740,0.058551787842698204,0.047033214357774564
243,2019,t150,21740,0.058551787842698204,0.047033214357774564
243,2019,t100,30060,-0.017780389091605297,-0.016735936493701992
243,2019,t150,30060,-0.017780389091605297,-0.016735936493701992
243,2019,t100,30420,0.0030636390001853083,0.007609217267656999
243,2019,t150,30420,0.0030636390001853083,0.007609217267656999
243,2021,t100,10110,0.0021515045992123207,0.010026765041156816
243,2021,t150,10110,0.0021515045992123207,0.010026765041156816
243,2021,t100,10130,5.065826044236211e-4,0.011267746526703048
243,2021,t150,10130,5.065826044236211e-4,0.011267746526703048
243,2021,t100,10200,-0.007899015977040971,-0.004169500900757704
243,2021,t150,10200,-0.007899015977040971,-0.004169500900757704
243,2021,t100,10261,-0.05135997807020948,-0.04521740600176799
243,2021,t150,10261,-0.05135997807020948,-0.04521740600176799
243,2021,t100,21720,0.027825027341132184,0.025234699666024717
243,2021,t150,21720,0.027825027341132184,0.025234699666024717
243,2021,t100,21740,0.04770053899524662,0.026103782263124504
243,2021,t150,21740,0.04770053899524662,0.026103782263124504
243,2021,t100,30060,-0.012580413410382347,-0.007745971713245625
243,2021,t150,30060,-0.012580413410382347,-0.007745971713245625
243,2021,t100,30420,-0.005234570765905268,-1.7572189576009026e-4
243,2021,t150,30420,-0.005234570765905268,-1.7572189576009026e-4
244,2017,t100,10110,-0.019818313585470322,-0.016626998995941993
244,2017,t150,10110,-0.019818313585470322,-0.016626998995941993
244,2017,t100,10130,0.039848475143893565,0.025729066397931034
244,2017,t150,10130,0.039848475143893565,0.025729066397931034
244,2017,t100,10200,0.026604037966911763,-0.004247040693250264
244,2017,t150,10200,0.026604037966911763,-0.004247040693250264
244,2017,t100,10261,-0.014073939794343567,-0.01662652389179166
244,2017,t150,10261,-0.014073939794343567,-0.01662652389179166
244,2017,t100,21720,0.008214406652425309,-0.0013247672915060063
244,2017,t150,21720,0.008214406652425309,-0.0013247672915060063
244,2017,t100,21740,-0.06686852323487939,-0.15688971321312287
244,2017,t150,21740,-0.06686852323487939,-0.15688971321312287
244,2017,t100,30060,0.016065417427123932,0.018064159457463518
244,2017,t150,30060,0.016065417427123932,0.018064159457463518
244,2017,t100,30420,2.5192981147060585e-4,-0.018006301177583967
244,2017,t150,30420,2.5192981147060585e-4,-0.018006301177583967
244,2019,t100,10110,-0.0055833833487674645,-0.0035112223227479478
244,2019,t150,10110,-0.0055833833487674645,-0.0035112223227479478
244,2019,t100,10130,-0.009200643917171547,-0.006147184903734681
244,2019,t150,10130,-0.009200643917171547,-0.006147184903734681
244,2019,t100,10200,-0.008574448611151201,0.017004290249958188
244,2019,t150,10200,-0.008574448611151201,0.017004290249958188
244,2019,t100,10261,0.006558555821262877,0.008112379845831151
244,2019,t150,10261,0.006558555821262877,0.008112379845831151
244,2019,t100,21720,0.030448354451622316,0.03413981993747826
244,2019,t150,21720,0.030448354451622316,0.03413981993747826
244,2019,t100,21740,0.0804724436985971,0.05136238290378576
244,2019,t150,21740,0.0804724436985971,0.05136238290378576
244,2019,t100,30060,0.05239688481696011,0.037541082705360405
244,2019,t150,30060,0.05239688481696011,0.037541082705360405
244,2019,t100,30420,-0.004952875720935972,0.0033809434716667816
244,2019,t150,30420,-0.004952875720935972,0.0033809434716667816
244,2021,t100,10110,0.003753106344659262,0.006035455670471593
244,2021,t150,10110,0.003753106344659262,0.006035455670471593
244,2021,t100,10130,0.015747716167505855,0.003978844891942975
244,2021,t150,10130,0.015747716167505855,0.003978844891942975
244,2021,t100,10200,0.00785834916204443,-0.0014682353664819427
244,2021,t150,10200,0.00785834916204443,-0.0014682353664819427
244,2021,t100,10261,0.037656165056254916,0.03151268318313561
244,2021,t150,10261,0.037656165056254916,0.03151268318313561
244,2021,t100,21720,-0.017382720393535077,-0.0017296375922099645
244,2021,t150,21720,-0.017382720393535077,-0.0017296375922099645
244,2021,t100,21740,0.02060448447994896,0.03226507694673255
244,2021,t150,21740,0.02060448447994896,0.03226507694673255
244,2021,t100,30060,0.006589018001584879,0.0048029020590493205
244,2021,t150,30060,0.006589018001584879,0.0048029020590493205
244,2021,t100,30420,0.006472717110935471,0.012069764815257457
244,2021,t150,30420,0.006472717110935471,0.012069764815257457
245,2017,t100,10110,0.0021653641847640646,-0.001870870918186546
245,2017,t150,10110,0.0021653641847640646,-0.001870870918186546
245,2017,t100,10130,-0.009070291832335391,-0.00787560158892703
245,2017,t150,10130,-0.009070291832335391,-0.00787560158892703
245,2017,t100,10200,-0.020024124182456745,0.006099236407804298
245,2017,t150,10200,-0.020024124182456745,0.006099236407804298
245,2017,t100,10261,0.007890819643516797,0.021162250935591893
245,2017,t150,10261,0.007890819643516797,0.021162250935591893
245,2017,t100,21720,0.042532771813833865,0.04999803634696062
245,2017,t150,21720,0.042532771813833865,0.04999803634696062
245,2017,t100,21740,0.12068172190130379,0.11893150186668959
245,2017,t150,21740,0.12068172190130379,0.11893150186668959
245,2017,t100,30060,2.1236967356692358e-4,-0.009279764888886337
245,2017,t150,30060,2.1236967356692358e-4,-0.009279764888886337
245,2017,t100,30420,0.0010011273946005984,-0.015382976894949746
245,2017,t150,30420,0.0010011273946005984,-0.015382976894949746
245,2019,t100,10110,-0.0137118797840799,-0.002931617390374754
245,2019,t150,10110,-0.0137118797840799,-0.002931617390374754
245,2019,t100,10130,-0.02637873767489303,-0.01852831085802109
245,2019,t150,10130,-0.02637873767489303,-0.01852831085802109
245,2019,t100,10200,0.018144259801814777,-0.013041645715583411
245,2019,t150,10200,0.018144259801814777,-0.013041645715583411
245,2019,t100,10261,-0.023774934544349008,0.0014590983707613127
245,2019,t150,10261,-0.023774934544349008,0.0014590983707613127
245,2019,t100,21720,0.014405735565556495,0.00835073932060923
245,2019,t150,21720,0.014405735565556495,0.00835073932060923
245,2019,t100,21740,0.06357225082391488,0.028661772113864146
245,2019,t150,21740,0.06357225082391488,0.028661772113864146
245,2019,t100,30060,0.030295427031590026,0.030678532731011843
245,2019,t150,30060,0.030295427031590026,0.030678532731011843
245,2019,t100,30420,-0.008251448412015163,-0.001821182416557568
245,2019,t150,30420,-0.008251448412015163,-0.001821182416557568
245,2021,t100,10110,0.01449400010500059,0.023968723236587396
245,2021,t150,10110,0.01449400010500059,0.023968723236587396
245,2021,t100,10130,0.013208513646003483,4.207824875889659e-4
245,2021,t150,10130,0.013208513646003483,4.207824875889659e-4
245,2021,t100,10200,-0.0011412320526437152,-0.015110557167552512
245,2021,t150,10200,-0.0011412320526437152,-0.015110557167552512
245,2021,t100,10261,-0.06209846993121898,-0.011677974838488087
245,2021,t150,10261,-0.06209846993121898,-0.011677974838488087
245,2021,t100,21720,-0.034218740516872855,-0.026206456388117663
245,2021,t150,21720,-0.034218740516872855,-0.026206456388117663
245,2021,t100,21740,-0.03606243960073903,-0.009314127519728049
245,2021,t150,21740,-0.03606243960073903,-0.009314127519728049
245,2021,t100,30060,0.0027086558249838875,0.0030345657634518026
245,2021,t150,30060,0.0027086558249838875,0.0030345657634518026
245,2021,t100,30420,-0.0060928001984510505,1.7144552712199083e-4
245,2021,t150,30420,-0.0060928001984510505,1.7144552712199083e-4
246,2017,t100,10110,-0.011145011439019139,-0.021213775559035634
246,2017,t150,10110,-0.011145011439019139,-0.021213775559035634
246,2017,t100,10130,-0.004582125209538756,0.0035958862221249083
246,2017,t150,10130,-0.004582125209538756,0.0035958862221249083
246,2017,t100,10200,0.00762077635580163,0.0024867753534885
246,2017,t150,10200,0.00762077635580163,0.0024867753534885
246,2017,t100,10261,0.004187997557618456,-0.007681441368993613
246,2017,t150,10261,0.004187997557618456,-0.007681441368993613
246,2017,t100,21720,-0.03665177852177565,-0.032488464148900754
246,2017,t150,21720,-0.03665177852177565,-0.032488464148900754
246,2017,t100,21740,-0.06671107803437419,-0.10938824790589864
246,2017,t150,21740,-0.06671107803437419,-0.10938824790589864
246,2017,t100,30060,-0.026666403226436704,-0.0030701495419468558
246,2017,t150,30060,-0.026666403226436704,-0.0030701495419468558
246,2017,t100,30420,0.0041935219953079745,0.001478369476637886
246,2017,t150,30420,0.0041935219953079745,0.001478369476637886
246,2019,t100,10110,0.004209685540014322,0.003616658530585099
246,2019,t150,10110,0.004209685540014322,0.003616658530585099
246,2019,t100,10130,-0.04788883335892356,-0.02957623676532091
246,2019,t150,10130,-0.04788883335892356,-0.02957623676532091
246,2019,t100,10200,0.006011418405833785,-0.004463822454357091
246,2019,t150,10200,0.006011418405833785,-0.004463822454357091
246,2019,t100,10261,0.02247242825857571,0.03353801968574515
246,2019,t150,10261,0.02247242825857571,0.03353801968574515
246,2019,t100,21720,0.09559948695441753,0.072591983729105
246,2019,t150,21720,0.09559948695441753,0.072591983729105
246,2019,t100,21740,0.042588095945415044,0.017782081452628863
246,2019,t150,21740,0.042588095945415044,0.017782081452628863
246,2019,t100,30060,0.04357158501842347,0.03930931857591147
246,2019,t150,30060,0.04357158501842347,0.03930931857591147
246,2019,t100,30420,-1.689352685748371e-4,-0.001049951428393849
246,2019,t150,30420,-1.689352685748371e-4,-0.001049951428393849
246,2021,t100,10110,-0.003000321340044958,2.004161572930366e-4
246,2021,t150,10110,-0.003000321340044958,2.004161572930366e-4
246,2021,t100,10130,-0.013853371044991314,-0.020907536833291766
246,2021,t150,10130,-0.013853371044991314,-0.020907536833291766
246,2021,t100,10200,-0.03209981610462326,-0.007314354793043925
246,2021,t150,10200,-0.03209981610462326,-0.007314354793043925
246,2021,t100,10261,-0.02576235491397296,-0.0032192749446593636
246,2021,t150,10261,-0.02576235491397296,-0.0032192749446593636
246,2021,t100,21720,-0.04631065098977682,-0.037909677209179905
246,2021,t150,21720,-0.04631065098977682,-0.037909677209179905
246,2021,t100,21740,0.027644449590811596,-0.009371136742769667
246,2021,t150,21740,0.027644449590811596,-0.009371136742769667
246,2021,t100,30060,0.004784515510686463,0.007905523535496638
246,2021,t150,30060,0.004784515510686463,0.007905523535496638
246,2021,t100,30420,-0.011500193010600016,-0.017862342739913124
246,2021,t150,30420,-0.011500193010600016,-0.017862342739913124
247,2017,t100,10110,0.0014402731111977814,4.588259068280516e-4
247,2017,t150,10110,0.0014402731111977814,4.588259068280516e-4
247,2017,t100,10130,0.011524610667676035,0.012725664146689974
247,2017,t150,10130,0.011524610667676035,0.012725664146689974
247,2017,t100,10200,-0.019474621169182083,-0.017284579558821078
247,2017,t150,10200,-0.019474621169182083,-0.017284579558821078
247,2017,t100,10261,-0.01665534007655046,-0.019097835443997593
247,2017,t150,10261,-0.01665534007655046,-0.019097835443997593
247,2017,t100,21720,-0.0821786170637035,-0.08860149153085542
247,2017,t150,21720,-0.0821786170637035,-0.08860149153085542
247,2017,t100,21740,-0.15017973323056852,-0.17690354307668413
247,2017,t150,21740,-0.15017973323056852,-0.17690354307668413
247,2017,t100,30060,8.814534014555221e-4,0.0052310457780559046
247,2017,t150,30060,8.814534014555221e-4,0.0052310457780559046
247,2017,t100,30420,-0.007492680268586606,-0.0310760937444674
247,2017,t150,30420,-0.007492680268586606,-0.0310760937444674
247,2019,t100,10110,0.00847663645783896,0.006940731182082717
247,2019,t150,10110,0.00847663645783896,0.006940731182082717
247,2019,t100,10130,0.009775942994914463,0.010229324436115711
247,2019,t150,10130,0.009775942994914463,0.010229324436115711
247,2019,t100,10200,-0.01296804638441183,0.0025525631913230515
247,2019,t150,10200,-0.01296804638441183,0.0025525631913230515
247,2019,t100,10261,-3.788995922469813e-4,0.01533459272931523
247,2019,t150,10261,-3.788995922469813e-4,0.01533459272931523
247,2019,t100,21720,-0.035607962361658196,-0.013923877991012596
247,2019,t150,21720,-0.035607962361658196,-0.013923877991012596
247,2019,t100,21740,-0.0337700743824951,-0.026301976011675134
247,2019,t150,21740,-0.0337700743824951,-0.026301976011675134
247,2019,t100,30060,0.0061796181013523245,0.007954923935218816
247,2019,t150,30060,0.0061796181013523245,0.007954923935218816
247,2019,t100,30420,-0.0063079243756471665,7.683199401710371e-4
247,2019,t150,30420,-0.0063079243756471665,7.683199401710371e-4
247,2021,t100,10110,0.004639167304559455,0.010152101471281373
247,2021,t150,10110,0.004639167304559455,0.010152101471281373
247,2021,t100,10130,0.01692890914368776,0.027342551998833765
247,2021,t150,10130,0.01692890914368776,0.027342551998833765
247,2021,t100,10200,0.009999149345042391,0.010671179289929307
247,2021,t150,10200,0.009999149345042391,0.010671179289929307
247,2021,t100,10261,0.02537503470857691,0.011923164335177826
247,2021,t150,10261,0.02537503470857691,0.011923164335177826
247,2021,t100,21720,0.03050094465575983,0.04054089610964251
247,2021,t150,21720,0.03050094465575983,0.04054089610964251
247,2021,t100,21740,-0.033043961243963575,-0.0037714498938481436
247,2021,t150,21740,-0.033043961243963575,-0.0037714498938481436
247,2021,t100,30060,0.017648060274864805,0.01819233003380702
247,2021,t150,30060,0.017648060274864805,0.01819233003380702
247,2021,t100,30420,0.0016880687100049247,7.480672123410242e-5
247,2021,t150,30420,0.0016880687100049247,7.480672123410242e-5
248,2017,t100,10110,0.019110205425300432,0.01560821303635362
248,2017,t150,10110,0.019110205425300432,0.01560821303635362
248,2017,t100,10130,-0.0024339513611992296,0.004815346415782308
