sim,year,species_code,sub_samp,relb_sexr
198,2021,10200,t150,-5.4411123470525794e-5
198,2021,10261,t100,0.023071682925734416
198,2021,10261,t150,0.023071682925734416
198,2021,21720,t100,-0.06903602959024746
198,2021,21720,t150,-0.06903602959024746
198,2021,21740,t100,-0.12794701668146627
198,2021,21740,t150,-0.12794701668146627
198,2021,30060,t100,-0.13160216492837118
198,2021,30060,t150,-0.13160216492837118
198,2021,30420,t100,-0.2148563693366553
198,2021,30420,t150,-0.2148563693366553
199,2017,10110,t100,-0.0022406772031285734
199,2017,10110,t150,-0.0022406772031285734
199,2017,10130,t100,0.08934255165242098
199,2017,10130,t150,0.08934255165242098
199,2017,10200,t100,-0.19073423069850864
199,2017,10200,t150,-0.19073423069850864
199,2017,10261,t100,0.04526326045556161
199,2017,10261,t150,0.04526326045556161
199,2017,21720,t100,-0.03604025549380763
199,2017,21720,t150,-0.03604025549380763
199,2017,21740,t100,-0.016968130455666024
199,2017,21740,t150,-0.016968130455666024
199,2017,30060,t100,-0.050726489613497815
199,2017,30060,t150,-0.050726489613497815
199,2017,30420,t100,0.152371692290794
199,2017,30420,t150,0.152371692290794
199,2019,10110,t100,-0.02931453054705061
199,2019,10110,t150,-0.02931453054705061
199,2019,10130,t100,-0.016228162041517103
199,2019,10130,t150,-0.016228162041517103
199,2019,10200,t100,0.22326082877151962
199,2019,10200,t150,0.22326082877151962
199,2019,10261,t100,-0.05323276493755468
199,2019,10261,t150,-0.05323276493755468
199,2019,21720,t100,0.0471614337582325
199,2019,21720,t150,0.0471614337582325
199,2019,21740,t100,0.026140333008949263
199,2019,21740,t150,0.026140333008949263
199,2019,30060,t100,0.049955202662648926
199,2019,30060,t150,0.049955202662648926
199,2019,30420,t100,-0.24724461355307292
199,2019,30420,t150,-0.24724461355307292
199,2021,10110,t100,-0.08861126948018622
199,2021,10110,t150,-0.08861126948018622
199,2021,10130,t100,-0.14253653414639048
199,2021,10130,t150,-0.14253653414639048
199,2021,10200,t100,-0.093656053151678
199,2021,10200,t150,-0.093656053151678
199,2021,10261,t100,0.6348709637679657
199,2021,10261,t150,0.6348709637679657
199,2021,21720,t100,-0.002948035969145758
199,2021,21720,t150,-0.002948035969145758
199,2021,21740,t100,0.01218799154714491
199,2021,21740,t150,0.01218799154714491
199,2021,30060,t100,-0.02164048382802113
199,2021,30060,t150,-0.02164048382802113
199,2021,30420,t100,-0.3183469026519856
199,2021,30420,t150,-0.3183469026519856
200,2017,10110,t100,0.08058971552770795
200,2017,10110,t150,0.08058971552770795
200,2017,10130,t100,-0.040055669477865194
200,2017,10130,t150,-0.040055669477865194
200,2017,10200,t100,0.30543860591770505
200,2017,10200,t150,0.30543860591770505
200,2017,10261,t100,-0.06815120095872648
200,2017,10261,t150,-0.06815120095872648
200,2017,21720,t100,-0.07943576414719102
200,2017,21720,t150,-0.07943576414719102
200,2017,21740,t100,-0.07218755270231887
200,2017,21740,t150,-0.07218755270231887
200,2017,30060,t100,0.02487118993525045
200,2017,30060,t150,0.02487118993525045
200,2017,30420,t100,0.537787808905842
200,2017,30420,t150,0.537787808905842
200,2019,10110,t100,0.0030023704907143145
200,2019,10110,t150,0.0030023704907143145
200,2019,10130,t100,0.11044960858405281
200,2019,10130,t150,0.11044960858405281
200,2019,10200,t100,0.04073302479853348
200,2019,10200,t150,0.04073302479853348
200,2019,10261,t100,0.17701312080759057
200,2019,10261,t150,0.17701312080759057
200,2019,21720,t100,-0.028794323434689663
200,2019,21720,t150,-0.028794323434689663
200,2019,21740,t100,-0.03195426857953066
200,2019,21740,t150,-0.03195426857953066
200,2019,30060,t100,-0.010594162436208029
200,2019,30060,t150,-0.010594162436208029
200,2019,30420,t100,-0.022600991303620064
200,2019,30420,t150,-0.022600991303620064
200,2021,10110,t100,0.08021586482870259
200,2021,10110,t150,0.08021586482870259
200,2021,10130,t100,0.0370998805751793
200,2021,10130,t150,0.0370998805751793
200,2021,10200,t100,-0.0019360545634006013
200,2021,10200,t150,-0.0019360545634006013
200,2021,10261,t100,-0.010499327473610428
200,2021,10261,t150,-0.010499327473610428
200,2021,21720,t100,0.04893335123372689
200,2021,21720,t150,0.04893335123372689
200,2021,21740,t100,-0.011478386730829139
200,2021,21740,t150,-0.011478386730829139
200,2021,30060,t100,0.06411203325480459
200,2021,30060,t150,0.06411203325480459
200,2021,30420,t100,-0.3841092783561763
200,2021,30420,t150,-0.3841092783561763
201,2017,10110,t100,-0.04249346343931789
201,2017,10110,t150,-0.04249346343931789
201,2017,10130,t100,0.07763891315744442
201,2017,10130,t150,0.07763891315744442
201,2017,10200,t100,-0.09350175564088914
201,2017,10200,t150,-0.09350175564088914
201,2017,10261,t100,0.035533019265534566
201,2017,10261,t150,0.035533019265534566
201,2017,21720,t100,-0.029243313015802283
201,2017,21720,t150,-0.029243313015802283
201,2017,21740,t100,-0.0636623451690196
201,2017,21740,t150,-0.0636623451690196
201,2017,30060,t100,0.01912514538877008
201,2017,30060,t150,0.01912514538877008
201,2017,30420,t100,-0.01710028844270064
201,2017,30420,t150,-0.01710028844270064
201,2019,10110,t100,0.11446173124526475
201,2019,10110,t150,0.11446173124526475
201,2019,10130,t100,-0.008472095080486651
201,2019,10130,t150,-0.008472095080486651
201,2019,10200,t100,0.06786020038006106
201,2019,10200,t150,0.06786020038006106
201,2019,10261,t100,-0.02487939907977539
201,2019,10261,t150,-0.02487939907977539
201,2019,21720,t100,0.027834680054387377
201,2019,21720,t150,0.027834680054387377
201,2019,21740,t100,-0.034211786538388994
201,2019,21740,t150,-0.034211786538388994
201,2019,30060,t100,-0.0983321190591522
201,2019,30060,t150,-0.0983321190591522
201,2019,30420,t100,0.5980870481138899
201,2019,30420,t150,0.5980870481138899
201,2021,10110,t100,-0.008219074880791582
201,2021,10110,t150,-0.008219074880791582
201,2021,10130,t100,0.04293801400078458
201,2021,10130,t150,0.04293801400078458
201,2021,10200,t100,-0.033104245989572956
201,2021,10200,t150,-0.033104245989572956
201,2021,10261,t100,-0.12540300615141867
201,2021,10261,t150,-0.12540300615141867
201,2021,21720,t100,0.024200792849175437
201,2021,21720,t150,0.024200792849175437
201,2021,21740,t100,0.06128111979107045
201,2021,21740,t150,0.06128111979107045
201,2021,30060,t100,0.007623854411069243
201,2021,30060,t150,0.007623854411069243
201,2021,30420,t100,-0.10411226388425585
201,2021,30420,t150,-0.10411226388425585
202,2017,10110,t100,0.02449681601150723
202,2017,10110,t150,0.02449681601150723
202,2017,10130,t100,0.03156342640534782
202,2017,10130,t150,0.03156342640534782
202,2017,10200,t100,0.07639932379998939
202,2017,10200,t150,0.07639932379998939
202,2017,10261,t100,-0.0016151693143225672
202,2017,10261,t150,-0.0016151693143225672
202,2017,21720,t100,0.003129147354862257
202,2017,21720,t150,0.003129147354862257
202,2017,21740,t100,0.3352333813346796
202,2017,21740,t150,0.3352333813346796
202,2017,30060,t100,-0.045386835689960665
202,2017,30060,t150,-0.045386835689960665
202,2017,30420,t100,-0.32973736621120536
202,2017,30420,t150,-0.32973736621120536
202,2019,10110,t100,0.008453568429364698
202,2019,10110,t150,0.008453568429364698
202,2019,10130,t100,-0.052213057049881176
202,2019,10130,t150,-0.052213057049881176
202,2019,10200,t100,0.2539635578480313
202,2019,10200,t150,0.2539635578480313
202,2019,10261,t100,0.07128302662326787
202,2019,10261,t150,0.07128302662326787
202,2019,21720,t100,-0.11347739389171714
202,2019,21720,t150,-0.11347739389171714
202,2019,21740,t100,-0.011650263304644541
202,2019,21740,t150,-0.011650263304644541
202,2019,30060,t100,-0.1002205796991626
202,2019,30060,t150,-0.1002205796991626
202,2019,30420,t100,0.21297098667829603
202,2019,30420,t150,0.21297098667829603
202,2021,10110,t100,-0.01121277516849011
202,2021,10110,t150,-0.01121277516849011
202,2021,10130,t100,-0.031131503116836257
202,2021,10130,t150,-0.031131503116836257
202,2021,10200,t100,-0.05585030556892063
202,2021,10200,t150,-0.05585030556892063
202,2021,10261,t100,-0.1769822085089013
202,2021,10261,t150,-0.1769822085089013
202,2021,21720,t100,-0.006894743052896228
202,2021,21720,t150,-0.006894743052896228
202,2021,21740,t100,-0.009754897354110729
202,2021,21740,t150,-0.009754897354110729
202,2021,30060,t100,-0.003735526478323792
202,2021,30060,t150,-0.003735526478323792
202,2021,30420,t100,0.21520485414635462
202,2021,30420,t150,0.21520485414635462
203,2017,10110,t100,-0.0351668516138607
203,2017,10110,t150,-0.0351668516138607
203,2017,10130,t100,0.28916739090739807
203,2017,10130,t150,0.28916739090739807
203,2017,10200,t100,0.29543264789773005
203,2017,10200,t150,0.29543264789773005
203,2017,10261,t100,-0.013865794806063536
203,2017,10261,t150,-0.013865794806063536
203,2017,21720,t100,0.05853993617451184
203,2017,21720,t150,0.05853993617451184
203,2017,21740,t100,-0.0403466402641739
203,2017,21740,t150,-0.0403466402641739
203,2017,30060,t100,-0.03678078701193166
203,2017,30060,t150,-0.03678078701193166
203,2017,30420,t100,-0.22459312292342584
203,2017,30420,t150,-0.22459312292342584
203,2019,10110,t100,-0.10340339619418236
203,2019,10110,t150,-0.10340339619418236
203,2019,10130,t100,0.03231324198101575
203,2019,10130,t150,0.03231324198101575
203,2019,10200,t100,-0.0191600266100978
203,2019,10200,t150,-0.0191600266100978
203,2019,10261,t100,-0.09502311075708571
203,2019,10261,t150,-0.09502311075708571
203,2019,21720,t100,-0.11640236702605238
203,2019,21720,t150,-0.11640236702605238
203,2019,21740,t100,0.06297944676171507
203,2019,21740,t150,0.06297944676171507
203,2019,30060,t100,0.008717959172951439
203,2019,30060,t150,0.008717959172951439
203,2019,30420,t100,-0.33967708042898376
203,2019,30420,t150,-0.33967708042898376
203,2021,10110,t100,0.02833839037204831
203,2021,10110,t150,0.02833839037204831
203,2021,10130,t100,-0.013497371574130928
203,2021,10130,t150,-0.013497371574130928
203,2021,10200,t100,0.11810023970295672
203,2021,10200,t150,0.11810023970295672
203,2021,10261,t100,0.0773646513043845
203,2021,10261,t150,0.0773646513043845
203,2021,21720,t100,-0.05355419279899128
203,2021,21720,t150,-0.05355419279899128
203,2021,21740,t100,0.015756345159663954
203,2021,21740,t150,0.015756345159663954
203,2021,30060,t100,0.18019602514406333
203,2021,30060,t150,0.18019602514406333
203,2021,30420,t100,-0.04357836211408311
203,2021,30420,t150,-0.04357836211408311
204,2017,10110,t100,-0.01592316189398453
204,2017,10110,t150,-0.01592316189398453
204,2017,10130,t100,-0.1127405542415644
204,2017,10130,t150,-0.1127405542415644
204,2017,10200,t100,-0.11985509324306283
204,2017,10200,t150,-0.11985509324306283
204,2017,10261,t100,-0.09994596811175552
204,2017,10261,t150,-0.09994596811175552
204,2017,21720,t100,0.05636688139400122
204,2017,21720,t150,0.05636688139400122
204,2017,21740,t100,-0.12499192881396015
204,2017,21740,t150,-0.12499192881396015
204,2017,30060,t100,-0.05902832506626689
204,2017,30060,t150,-0.05902832506626689
204,2017,30420,t100,-0.3018571080523089
204,2017,30420,t150,-0.3018571080523089
204,2019,10110,t100,-0.060678567623832246
204,2019,10110,t150,-0.060678567623832246
204,2019,10130,t100,-0.030539129126425528
204,2019,10130,t150,-0.030539129126425528
204,2019,10200,t100,0.023141449589196773
204,2019,10200,t150,0.023141449589196773
204,2019,10261,t100,0.03184145450993019
204,2019,10261,t150,0.03184145450993019
204,2019,21720,t100,-0.03233350613166494
204,2019,21720,t150,-0.03233350613166494
204,2019,21740,t100,0.053016534089746194
204,2019,21740,t150,0.053016534089746194
204,2019,30060,t100,0.03673837594904972
204,2019,30060,t150,0.03673837594904972
204,2019,30420,t100,0.4219359424551381
204,2019,30420,t150,0.4219359424551381
204,2021,10110,t100,0.042611353389019335
204,2021,10110,t150,0.042611353389019335
204,2021,10130,t100,0.0314194046163718
204,2021,10130,t150,0.0314194046163718
204,2021,10200,t100,-0.19812808974127444
204,2021,10200,t150,-0.19812808974127444
204,2021,10261,t100,-0.010618612606257048
204,2021,10261,t150,-0.010618612606257048
204,2021,21720,t100,-0.06258643637694136
204,2021,21720,t150,-0.06258643637694136
204,2021,21740,t100,0.03699710620895142
204,2021,21740,t150,0.03699710620895142
204,2021,30060,t100,-0.1389817135179443
204,2021,30060,t150,-0.1389817135179443
204,2021,30420,t100,0.6031683664730269
204,2021,30420,t150,0.6031683664730269
205,2017,10110,t100,0.0032288291497596733
205,2017,10110,t150,0.0032288291497596733
205,2017,10130,t100,0.2703886419986362
205,2017,10130,t150,0.2703886419986362
205,2017,10200,t100,-0.02151637110643796
205,2017,10200,t150,-0.02151637110643796
205,2017,10261,t100,-0.18559393224921444
205,2017,10261,t150,-0.18559393224921444
205,2017,21720,t100,-0.03090112318486395
205,2017,21720,t150,-0.03090112318486395
205,2017,21740,t100,-0.056919484425117343
205,2017,21740,t150,-0.056919484425117343
205,2017,30060,t100,0.11327515688788264
205,2017,30060,t150,0.11327515688788264
205,2017,30420,t100,-0.06555386360750937
205,2017,30420,t150,-0.06555386360750937
205,2019,10110,t100,-0.06743152456447168
205,2019,10110,t150,-0.06743152456447168
205,2019,10130,t100,-0.04315971848442694
205,2019,10130,t150,-0.04315971848442694
205,2019,10200,t100,0.033001092759259006
205,2019,10200,t150,0.033001092759259006
205,2019,10261,t100,-0.01586515543457388
205,2019,10261,t150,-0.01586515543457388
205,2019,21720,t100,0.09134430667392028
205,2019,21720,t150,0.09134430667392028
205,2019,21740,t100,0.024817200251059577
205,2019,21740,t150,0.024817200251059577
205,2019,30060,t100,-0.03137245521285328
205,2019,30060,t150,-0.03137245521285328
205,2019,30420,t100,0.2710384745757528
205,2019,30420,t150,0.2710384745757528
205,2021,10110,t100,0.023139258330286603
205,2021,10110,t150,0.023139258330286603
205,2021,10130,t100,0.027845941611456856
205,2021,10130,t150,0.027845941611456856
205,2021,10200,t100,-0.09258136177099614
205,2021,10200,t150,-0.09258136177099614
205,2021,10261,t100,-0.08840775165433232
205,2021,10261,t150,-0.08840775165433232
205,2021,21720,t100,-0.026504602186674848
205,2021,21720,t150,-0.026504602186674848
205,2021,21740,t100,0.025086104425927413
205,2021,21740,t150,0.025086104425927413
205,2021,30060,t100,0.0055432204083440805
205,2021,30060,t150,0.0055432204083440805
205,2021,30420,t100,0.28140201738724585
205,2021,30420,t150,0.28140201738724585
206,2017,10110,t100,0.09749221259371806
206,2017,10110,t150,0.09749221259371806
206,2017,10130,t100,0.05599555474702683
206,2017,10130,t150,0.05599555474702683
206,2017,10200,t100,-0.0792743829029221
206,2017,10200,t150,-0.0792743829029221
206,2017,10261,t100,-0.07708543670367778
206,2017,10261,t150,-0.07708543670367778
206,2017,21720,t100,0.010292563181431217
206,2017,21720,t150,0.010292563181431217
206,2017,21740,t100,0.08453764288371717
206,2017,21740,t150,0.08453764288371717
206,2017,30060,t100,-0.04615327730011237
206,2017,30060,t150,-0.04615327730011237
206,2017,30420,t100,0.3527584573249352
206,2017,30420,t150,0.3527584573249352
206,2019,10110,t100,-0.11184042115294428
206,2019,10110,t150,-0.11184042115294428
206,2019,10130,t100,0.062454617495233865
206,2019,10130,t150,0.062454617495233865
206,2019,10200,t100,-0.047799183540973636
206,2019,10200,t150,-0.047799183540973636
206,2019,10261,t100,0.012684825580038988
206,2019,10261,t150,0.012684825580038988
206,2019,21720,t100,0.013506940257841289
206,2019,21720,t150,0.013506940257841289
206,2019,21740,t100,0.08907851297681521
206,2019,21740,t150,0.08907851297681521
206,2019,30060,t100,-0.13134622295071066
206,2019,30060,t150,-0.13134622295071066
206,2019,30420,t100,0.01380072019430785
206,2019,30420,t150,0.01380072019430785
206,2021,10110,t100,0.06874782538022574
206,2021,10110,t150,0.06874782538022574
206,2021,10130,t100,0.10012833250076551
206,2021,10130,t150,0.10012833250076551
206,2021,10200,t100,0.01575631715527826
206,2021,10200,t150,0.01575631715527826
206,2021,10261,t100,0.16087642668151375
206,2021,10261,t150,0.16087642668151375
206,2021,21720,t100,-0.006085621899731275
206,2021,21720,t150,-0.006085621899731275
206,2021,21740,t100,-0.06419994301848297
206,2021,21740,t150,-0.06419994301848297
206,2021,30060,t100,0.13521290926567206
206,2021,30060,t150,0.13521290926567206
206,2021,30420,t100,0.21272386427385737
206,2021,30420,t150,0.21272386427385737
207,2017,10110,t100,-0.038190273125222024
207,2017,10110,t150,-0.038190273125222024
207,2017,10130,t100,-0.09204988378130238
207,2017,10130,t150,-0.09204988378130238
207,2017,10200,t100,0.01968444433161449
207,2017,10200,t150,0.01968444433161449
207,2017,10261,t100,-0.17046950808066466
207,2017,10261,t150,-0.17046950808066466
207,2017,21720,t100,-0.007255463278530251
207,2017,21720,t150,-0.007255463278530251
207,2017,21740,t100,0.016005990798136464
207,2017,21740,t150,0.016005990798136464
207,2017,30060,t100,0.026850979365068098
207,2017,30060,t150,0.026850979365068098
207,2017,30420,t100,0.30178065091189965
207,2017,30420,t150,0.30178065091189965
207,2019,10110,t100,0.09252912119456923
207,2019,10110,t150,0.09252912119456923
207,2019,10130,t100,0.006197867733962023
207,2019,10130,t150,0.006197867733962023
207,2019,10200,t100,-0.15336665787349657
207,2019,10200,t150,-0.15336665787349657
207,2019,10261,t100,-0.1604168112511975
207,2019,10261,t150,-0.1604168112511975
207,2019,21720,t100,0.003627755124392853
207,2019,21720,t150,0.003627755124392853
207,2019,21740,t100,0.1719886213601248
207,2019,21740,t150,0.1719886213601248
207,2019,30060,t100,-0.03586628410104986
207,2019,30060,t150,-0.03586628410104986
207,2019,30420,t100,-0.02589644518977259
207,2019,30420,t150,-0.02589644518977259
207,2021,10110,t100,0.00633412098370346
207,2021,10110,t150,0.00633412098370346
207,2021,10130,t100,-0.027850022811052894
207,2021,10130,t150,-0.027850022811052894
207,2021,10200,t100,3.119965423339662e-4
207,2021,10200,t150,3.119965423339662e-4
207,2021,10261,t100,0.1763396789455965
207,2021,10261,t150,0.1763396789455965
207,2021,21720,t100,-0.07527243076090591
207,2021,21720,t150,-0.07527243076090591
207,2021,21740,t100,0.009109018145476521
207,2021,21740,t150,0.009109018145476521
207,2021,30060,t100,0.12894816938605325
207,2021,30060,t150,0.12894816938605325
207,2021,30420,t100,0.001478054811411751
207,2021,30420,t150,0.001478054811411751
208,2017,10110,t100,-0.05558021821945537
208,2017,10110,t150,-0.05558021821945537
208,2017,10130,t100,0.13165789602365724
208,2017,10130,t150,0.13165789602365724
208,2017,10200,t100,-0.04094745562424327
208,2017,10200,t150,-0.04094745562424327
208,2017,10261,t100,-0.03995385963160656
208,2017,10261,t150,-0.03995385963160656
208,2017,21720,t100,-0.11599963456115135
208,2017,21720,t150,-0.11599963456115135
208,2017,21740,t100,-0.031145847373538607
208,2017,21740,t150,-0.031145847373538607
208,2017,30060,t100,0.09862390243815178
208,2017,30060,t150,0.09862390243815178
208,2017,30420,t100,0.25311915517139055
208,2017,30420,t150,0.25311915517139055
208,2019,10110,t100,0.043055912724960343
208,2019,10110,t150,0.043055912724960343
208,2019,10130,t100,0.011631673391135963
208,2019,10130,t150,0.011631673391135963
208,2019,10200,t100,-0.08289237044272005
208,2019,10200,t150,-0.08289237044272005
208,2019,10261,t100,-0.07047416661643047
208,2019,10261,t150,-0.07047416661643047
208,2019,21720,t100,-0.03924695177534837
208,2019,21720,t150,-0.03924695177534837
208,2019,21740,t100,-0.020087837579768897
208,2019,21740,t150,-0.020087837579768897
208,2019,30060,t100,-0.021488431906276202
208,2019,30060,t150,-0.021488431906276202
208,2019,30420,t100,-0.013435067077814916
208,2019,30420,t150,-0.013435067077814916
208,2021,10110,t100,-0.026842736054518503
208,2021,10110,t150,-0.026842736054518503
208,2021,10130,t100,-0.011273730148423651
208,2021,10130,t150,-0.011273730148423651
208,2021,10200,t100,-0.034155950252821324
208,2021,10200,t150,-0.034155950252821324
208,2021,10261,t100,-0.09282635809443672
208,2021,10261,t150,-0.09282635809443672
208,2021,21720,t100,-0.03773223745594548
208,2021,21720,t150,-0.03773223745594548
208,2021,21740,t100,-0.04452192868627014
208,2021,21740,t150,-0.04452192868627014
208,2021,30060,t100,0.3034011715035371
208,2021,30060,t150,0.3034011715035371
208,2021,30420,t100,-0.2829680900734232
208,2021,30420,t150,-0.2829680900734232
209,2017,10110,t100,-0.0039708163526924545
209,2017,10110,t150,-0.0039708163526924545
209,2017,10130,t100,0.014340231483592866
209,2017,10130,t150,0.014340231483592866
209,2017,10200,t100,0.1231689975421945
209,2017,10200,t150,0.1231689975421945
209,2017,10261,t100,-0.026868173654158337
209,2017,10261,t150,-0.026868173654158337
209,2017,21720,t100,0.007097923018644744
209,2017,21720,t150,0.007097923018644744
209,2017,21740,t100,0.23171790989498228
209,2017,21740,t150,0.23171790989498228
209,2017,30060,t100,-0.03708884266079348
209,2017,30060,t150,-0.03708884266079348
209,2017,30420,t100,-0.3145535778828034
209,2017,30420,t150,-0.3145535778828034
209,2019,10110,t100,-0.025535497039412478
209,2019,10110,t150,-0.025535497039412478
209,2019,10130,t100,-0.07334233484212185
209,2019,10130,t150,-0.07334233484212185
209,2019,10200,t100,-0.07197622739876552
209,2019,10200,t150,-0.07197622739876552
209,2019,10261,t100,-0.09277318968000312
209,2019,10261,t150,-0.09277318968000312
209,2019,21720,t100,-0.05236446293487025
209,2019,21720,t150,-0.05236446293487025
209,2019,21740,t100,-0.06284565595419792
209,2019,21740,t150,-0.06284565595419792
209,2019,30060,t100,0.02886645639407194
209,2019,30060,t150,0.02886645639407194
209,2019,30420,t100,0.5080097205864648
209,2019,30420,t150,0.5080097205864648
209,2021,10110,t100,-0.007425591371838374
209,2021,10110,t150,-0.007425591371838374
209,2021,10130,t100,0.045228288572732915
209,2021,10130,t150,0.045228288572732915
209,2021,10200,t100,-0.07834046917748998
209,2021,10200,t150,-0.07834046917748998
209,2021,10261,t100,-0.16031460705283107
209,2021,10261,t150,-0.16031460705283107
209,2021,21720,t100,0.04231224637943941
209,2021,21720,t150,0.04231224637943941
209,2021,21740,t100,0.011588505409795447
209,2021,21740,t150,0.011588505409795447
209,2021,30060,t100,0.1571680361663269
209,2021,30060,t150,0.1571680361663269
209,2021,30420,t100,0.4595863606369951
209,2021,30420,t150,0.4595863606369951
210,2017,10110,t100,0.1035359231819952
210,2017,10110,t150,0.1035359231819952
210,2017,10130,t100,0.0014113337467848966
210,2017,10130,t150,0.0014113337467848966
210,2017,10200,t100,0.19021591211011243
210,2017,10200,t150,0.19021591211011243
210,2017,10261,t100,0.013101884704776924
210,2017,10261,t150,0.013101884704776924
210,2017,21720,t100,-0.009593135184478808
210,2017,21720,t150,-0.009593135184478808
210,2017,21740,t100,0.1138113132399575
210,2017,21740,t150,0.1138113132399575
210,2017,30060,t100,-0.04596116465914964
210,2017,30060,t150,-0.04596116465914964
210,2017,30420,t100,0.12254782064751321
210,2017,30420,t150,0.12254782064751321
210,2019,10110,t100,-0.037616573767743126
210,2019,10110,t150,-0.037616573767743126
210,2019,10130,t100,0.03530708784519779
210,2019,10130,t150,0.03530708784519779
210,2019,10200,t100,-0.0990255257269593
210,2019,10200,t150,-0.0990255257269593
210,2019,10261,t100,-0.05920762620289452
210,2019,10261,t150,-0.05920762620289452
210,2019,21720,t100,-0.06043691714844823
210,2019,21720,t150,-0.06043691714844823
210,2019,21740,t100,-0.04483065600303239
210,2019,21740,t150,-0.04483065600303239
210,2019,30060,t100,-0.05711419964649778
210,2019,30060,t150,-0.05711419964649778
210,2019,30420,t100,-0.08119879196181642
210,2019,30420,t150,-0.08119879196181642
210,2021,10110,t100,0.008422173933563575
210,2021,10110,t150,0.008422173933563575
210,2021,10130,t100,0.1358779572790993
210,2021,10130,t150,0.1358779572790993
210,2021,10200,t100,-0.10535087890874235
210,2021,10200,t150,-0.10535087890874235
210,2021,10261,t100,-0.0767187341396983
210,2021,10261,t150,-0.0767187341396983
210,2021,21720,t100,-0.030596842628948406
210,2021,21720,t150,-0.030596842628948406
210,2021,21740,t100,0.06270236603927014
210,2021,21740,t150,0.06270236603927014
210,2021,30060,t100,-0.040558252283639615
210,2021,30060,t150,-0.040558252283639615
210,2021,30420,t100,0.0031366276659957216
210,2021,30420,t150,0.0031366276659957216
211,2017,10110,t100,-0.006438392526367197
211,2017,10110,t150,-0.006438392526367197
211,2017,10130,t100,0.008994893727952561
211,2017,10130,t150,0.008994893727952561
211,2017,10200,t100,-0.25031759123325875
211,2017,10200,t150,-0.25031759123325875
211,2017,10261,t100,0.0023554612054762615
211,2017,10261,t150,0.0023554612054762615
211,2017,21720,t100,-0.10941665340297589
211,2017,21720,t150,-0.10941665340297589
211,2017,21740,t100,-0.23355131717877037
211,2017,21740,t150,-0.23355131717877037
211,2017,30060,t100,0.10077816787918112
211,2017,30060,t150,0.10077816787918112
211,2017,30420,t100,-0.3863285862540096
211,2017,30420,t150,-0.3863285862540096
211,2019,10110,t100,0.05405186780500566
211,2019,10110,t150,0.05405186780500566
211,2019,10130,t100,0.03679243852285881
211,2019,10130,t150,0.03679243852285881
211,2019,10200,t100,-0.009169312421812105
211,2019,10200,t150,-0.009169312421812105
211,2019,10261,t100,0.01921323820843223
211,2019,10261,t150,0.01921323820843223
211,2019,21720,t100,-0.06361059878790067
211,2019,21720,t150,-0.06361059878790067
211,2019,21740,t100,-0.03580626487238062
211,2019,21740,t150,-0.03580626487238062
211,2019,30060,t100,0.03244955226693068
211,2019,30060,t150,0.03244955226693068
211,2019,30420,t100,-0.27059077895834804
211,2019,30420,t150,-0.27059077895834804
211,2021,10110,t100,-0.01965731499839539
211,2021,10110,t150,-0.01965731499839539
211,2021,10130,t100,0.05896526135049719
211,2021,10130,t150,0.05896526135049719
211,2021,10200,t100,-0.0180367822223804
211,2021,10200,t150,-0.0180367822223804
211,2021,10261,t100,-0.16049003740424456
211,2021,10261,t150,-0.16049003740424456
211,2021,21720,t100,0.04423525376343648
211,2021,21720,t150,0.04423525376343648
211,2021,21740,t100,0.017592584907031153
211,2021,21740,t150,0.017592584907031153
211,2021,30060,t100,0.011481448280855587
211,2021,30060,t150,0.011481448280855587
211,2021,30420,t100,0.10593439381533494
211,2021,30420,t150,0.10593439381533494
212,2017,10110,t100,-0.018222931524544964
212,2017,10110,t150,-0.018222931524544964
212,2017,10130,t100,0.06784499652334908
212,2017,10130,t150,0.06784499652334908
212,2017,10200,t100,-0.05915040268359396
212,2017,10200,t150,-0.05915040268359396
212,2017,10261,t100,0.12525223249237996
212,2017,10261,t150,0.12525223249237996
212,2017,21720,t100,-0.016198353915407995
212,2017,21720,t150,-0.016198353915407995
212,2017,21740,t100,0.095890299281954125
212,2017,21740,t150,0.095890299281954125
212,2017,30060,t100,0.005008185193466995
212,2017,30060,t150,0.005008185193466995
212,2017,30420,t100,0.40670938422261527
212,2017,30420,t150,0.40670938422261527
212,2019,10110,t100,0.002460170514100608
212,2019,10110,t150,0.002460170514100608
212,2019,10130,t100,0.02337515246861109
212,2019,10130,t150,0.02337515246861109
212,2019,10200,t100,-0.00418718294311319
212,2019,10200,t150,-0.00418718294311319
212,2019,10261,t100,0.15729387727963337
212,2019,10261,t150,0.15729387727963337
212,2019,21720,t100,0.07786638214345834
212,2019,21720,t150,0.07786638214345834
212,2019,21740,t100,0.008457892207812715
212,2019,21740,t150,0.008457892207812715
212,2019,30060,t100,-0.020582615509621368
212,2019,30060,t150,-0.020582615509621368
212,2019,30420,t100,-0.1803014718091956
212,2019,30420,t150,-0.1803014718091956
212,2021,10110,t100,0.005581375081047635
212,2021,10110,t150,0.005581375081047635
212,2021,10130,t100,-0.12780096207185843
212,2021,10130,t150,-0.12780096207185843
212,2021,10200,t100,-0.08678157516580459
212,2021,10200,t150,-0.08678157516580459
212,2021,10261,t100,-0.060485603300642114
212,2021,10261,t150,-0.060485603300642114
212,2021,21720,t100,-0.034856380477263985
212,2021,21720,t150,-0.034856380477263985
212,2021,21740,t100,-0.02052126619157494
212,2021,21740,t150,-0.02052126619157494
